cart_size,similar_items,avg_price,return_prob
3,0,63.59176165069681,0.5364082383493033
6,4,70.56002976963408,1.0
5,1,160.4620628283635,1.0
5,1,67.77269679140072,1.0
4,4,165.02373487494253,1.0
2,0,135.74035194118423,0.26425964805881574
3,0,187.4354635345873,0.4125645364654128
6,5,65.21794316035451,1.0
3,0,197.68597647648843,0.40231402352351164
6,0,64.83751790615949,1.0
5,0,28.27529887287217,0.9717247011271278
5,2,51.66900867752126,1.0
2,0,56.3613580501824,0.34363864194981764
6,6,118.37594389724507,1.0
3,1,93.57968060907548,0.8064203193909246
4,4,19.20894059511196,1.0
3,0,18.540829858102043,0.5814591701418981
2,2,89.11130490485878,0.9108886950951413
4,0,192.03830845141707,0.6079616915485829
4,1,81.25108675237199,1.0
5,3,64.52130383209416,1.0
6,1,115.37677075065805,1.0
6,2,32.486853901834266,1.0
6,3,102.5029498470711,1.0
3,1,21.99626805321696,0.8780037319467832
6,2,155.9986079849355,1.0
5,5,129.7891286425355,1.0
2,2,180.2827482780699,0.8197172517219301
4,2,114.059775128092,1.0
3,1,52.37877398000881,0.8476212260199913
6,4,109.42428711264347,1.0
4,2,110.7878852529676,1.0
3,3,128.2730825304091,1.0
5,2,173.10960554692886,1.0
1,0,151.63181924311928,0.04836818075688071
2,2,65.64231905485454,0.9343576809451455
5,3,117.8671882168213,1.0
6,6,64.45725826820976,1.0
1,1,69.4355039900226,0.43056449600997737
1,0,106.86863442063536,0.09313136557936463
6,1,116.21424661677514,1.0
1,1,37.59343057448906,0.46240656942551095
4,0,59.750428946143394,0.7402495710538567
6,6,16.03401572262023,1.0
2,1,160.47577077005542,0.5395242292299445
3,3,174.35210989766318,1.0
5,0,54.005556954367265,0.9459944430456327
5,2,122.4204681760984,1.0
6,5,67.62354873362489,1.0
4,0,58.48172603950602,0.741518273960494
6,0,85.92868168847575,1.0
1,1,133.44466091961957,0.3665553390803804
6,4,132.63291753551414,1.0
3,0,44.36417481154923,0.5556358251884509
6,1,24.648794380772546,1.0
1,1,168.23925330268509,0.3317607466973149
6,0,70.22756001422144,1.0
6,3,76.60854611999558,1.0
1,0,48.55699740408174,0.15144300259591825
3,3,81.87459392873029,1.0
3,0,34.85511194068731,0.5651448880593127
1,1,167.87997211559832,0.33212002788440165
3,1,46.048652103780555,0.8539513478962196
5,2,193.36353834089712,1.0
3,1,155.946081258399,0.7440539187416011
5,0,46.79414094736897,0.953205859052631
5,3,30.304311713272966,1.0
3,3,47.856242728116,1.0
3,0,149.55772702810552,0.45044227297189454
2,1,96.09377251941139,0.6039062274805885
5,0,33.637453136133004,0.966362546863867
6,5,181.7585638667162,1.0
4,1,182.93836632433866,0.9170616336756614
1,1,197.0586877590916,0.30294131224090837
2,2,120.36800061591768,0.8796319993840823
2,1,72.5971418526218,0.6274028581473782
5,5,15.641424207173868,1.0
5,2,190.42602550340177,1.0
2,2,97.73535596984462,0.9022646440301554
1,0,96.7960564610697,0.10320394353893031
1,1,35.08205572594363,0.46491794427405636
5,4,65.96369565925578,1.0
4,2,36.50310004617869,1.0
1,0,14.515612748462171,0.18548438725153785
6,4,90.77616600774306,1.0
1,1,73.4246827640974,0.4265753172359026
3,1,57.158261801699034,0.8428417381983011
2,1,39.72586953631687,0.6602741304636831
4,1,61.2313637407971,1.0
3,3,77.43461551798437,1.0
3,1,118.87239847477765,0.7811276015252224
4,1,100.10648849283223,0.9998935115071679
1,1,94.24468624232544,0.40575531375767454
2,1,152.16724671791684,0.5478327532820831
5,4,104.68986800892561,1.0
4,2,111.99788745424166,1.0
1,0,94.9719378036306,0.10502806219636941
3,3,126.42258158383673,1.0
2,1,92.7888539097934,0.6072111460902065
3,3,52.83085175164878,1.0
2,2,177.6985473019451,0.8223014526980549
5,5,79.69631265879656,1.0
1,1,182.37454285029065,0.31762545714970936
1,1,180.7934513236603,0.3192065486763397
3,1,76.7019598848716,0.8232980401151285
6,6,134.50889145254231,1.0
3,0,102.94949836809695,0.4970505016319031
1,1,45.621130145969985,0.45437886985403003
1,0,61.423384852509116,0.1385766151474909
2,1,45.90932653300462,0.6540906734669953
2,0,35.205711330498296,0.3647942886695017
4,2,19.215149734007802,1.0
2,0,82.44687851752023,0.31755312148247977
5,2,199.8678580326218,1.0
1,1,154.68530770128427,0.3453146922987157
1,1,119.09933723920051,0.3809006627607995
4,0,164.53341748120917,0.6354665825187908
5,5,105.36108545180349,1.0
5,1,43.267408175636476,1.0
5,4,33.79510056083595,1.0
2,1,88.65987492712478,0.6113401250728752
5,4,145.77488358596304,1.0
2,2,112.83654734636515,0.8871634526536348
1,1,49.25240034723185,0.4507475996527681
6,5,30.21694954280132,1.0
3,2,72.65863615283418,1.0
3,3,105.84179163505439,1.0
2,1,83.0012693946153,0.6169987306053847
4,1,154.19732149328166,0.9458026785067184
2,1,109.55671671969165,0.5904432832803083
3,3,178.4706623336929,1.0
5,1,134.49749841712895,1.0
1,1,78.36352779173252,0.4216364722082675
6,6,51.39742505076243,1.0
3,0,86.90479175750764,0.5130952082424924
1,0,138.87015094993816,0.06112984905006186
5,3,36.83756767690632,1.0
5,5,195.56269852029087,1.0
5,0,129.03431366099974,0.8709656863390003
5,0,42.64997170156483,0.9573500282984352
2,2,112.90859912428611,0.8870914008757139
6,4,149.83147095123994,1.0
3,2,196.34462908047013,1.0
5,3,99.3157019493402,1.0
5,3,29.282514473811375,1.0
1,0,136.75376277948493,0.06324623722051509
1,0,159.62821350835932,0.04037178649164069
2,0,50.55819564283196,0.34944180435716804
4,4,148.9984671851608,1.0
5,3,72.98644260379908,1.0
5,0,191.84429592846183,0.8081557040715381
3,0,94.79353268852181,0.5052064673114782
2,2,31.84161795848742,0.9681583820415126
5,5,189.77773864756742,1.0
6,1,32.70501096538912,1.0
5,1,170.47620668661477,1.0
1,0,86.88685372681299,0.11311314627318703
3,3,152.6885519645659,1.0
2,1,112.07494526170119,0.5879250547382988
4,0,18.56271097514901,0.781437289024851
3,2,170.7188420777283,1.0
4,0,166.85007687817426,0.6331499231218258
5,5,80.91974956793409,1.0
1,1,71.1081411294754,0.4288918588705246
4,3,67.53609725383069,1.0
4,0,157.30888383700196,0.642691116162998
1,0,130.56283990304945,0.06943716009695056
4,4,15.739797032367694,1.0
2,0,111.43647836112092,0.2885635216388791
2,1,160.77600871868992,0.53922399128131
6,1,130.3735424796157,1.0
3,3,100.38305169851398,1.0
6,3,95.7371566564779,1.0
5,2,189.19369497392043,1.0
5,1,59.18240295259585,1.0
1,0,55.20656998007376,0.14479343001992626
3,3,24.119220785700215,1.0
1,1,147.1558611950847,0.3528441388049153
6,5,138.9071807485709,1.0
5,3,20.745235588891617,1.0
1,1,51.20336663339199,0.448796633366608
3,1,163.51535750079375,0.7364846424992064
3,2,35.40604189220281,1.0
5,1,10.601564474126047,1.0
5,5,105.63206405857473,1.0
3,0,20.111369731852527,0.5798886302681475
5,4,81.2981511938204,1.0
5,0,56.42773667242721,0.9435722633275728
6,5,58.41018031291273,1.0
5,1,98.5846103076383,1.0
4,0,74.179715771616,0.7258202842283841
5,1,198.42648341095517,1.0
3,0,109.33107174890131,0.49066892825109876
3,0,63.01560098617939,0.5369843990138207
4,0,140.8823361178877,0.6591176638821123
6,2,11.98863348902927,1.0
3,3,173.62654864154163,1.0
3,0,63.625860769389675,0.5363741392306104
3,3,193.72143490688035,1.0
1,1,12.205693947685482,0.4877943060523145
2,2,138.7582013111844,0.8612417986888156
5,5,71.5390008602331,1.0
3,0,122.11845567803138,0.4778815443219687
6,3,180.82074195908172,1.0
1,0,101.11490013326022,0.0988850998667398
3,1,68.77838934739898,0.8312216106526011
1,0,30.067365532778158,0.16993263446722184
3,0,193.11563184480366,0.40688436815519646
3,2,143.07033006594187,1.0
1,1,38.2782083747514,0.4617217916252486
5,4,73.72869394724293,1.0
3,2,64.42065003283348,1.0
5,4,17.743720949937696,1.0
1,1,127.77613013518547,0.3722238698648145
1,0,64.08855231092738,0.13591144768907262
2,1,134.25239015668262,0.5657476098433173
3,2,181.48615182284712,1.0
3,0,168.4950791290429,0.43150492087095715
4,0,196.4943370594609,0.6035056629405391
5,3,127.02421576068149,1.0
2,2,166.4693698203201,0.8335306301796799
2,0,23.876374916518376,0.3761236250834816
4,3,101.58699254045838,1.0
6,1,91.39925938254373,1.0
1,1,159.63051398517146,0.3403694860148285
6,2,71.7247368440162,1.0
1,0,178.58167158655206,0.02141832841344793
4,3,34.4259787585866,1.0
1,0,69.78435860958689,0.1302156413904131
2,0,47.8391883875986,0.3521608116124014
5,1,190.18347757258206,1.0
2,0,145.77160541592139,0.25422839458407864
1,0,165.70184930735965,0.03429815069264036
1,1,145.4155884241443,0.35458441157585574
4,4,153.15025639648508,1.0
5,3,154.69905035247052,1.0
5,5,94.81357866297508,1.0
2,2,97.5568951293948,0.9024431048706052
1,0,140.4419364461362,0.05955806355386381
4,4,57.315795419966996,1.0
6,4,69.52792476269542,1.0
2,0,56.77576628677476,0.34322423371322525
1,0,182.40148316548226,0.01759851683451774
5,3,73.56860904704821,1.0
1,1,71.80330224082431,0.4281966977591757
6,1,44.477200528918175,1.0
5,4,148.31083371997752,1.0
3,0,170.91617623547435,0.4290838237645257
4,3,185.07242550329957,1.0
2,1,69.00705342737801,0.630992946572622
4,3,136.71883944358683,1.0
2,0,10.223169563275828,0.3897768304367242
6,2,98.62907869173345,1.0
3,3,133.56821532650147,1.0
6,2,155.5467360245167,1.0
6,2,190.21857112755268,1.0
6,5,22.175627076100476,1.0
2,2,31.09390384740593,0.968906096152594
2,0,77.73588823234745,0.3222641117676526
2,1,92.90730151825191,0.6070926984817481
2,0,71.74120291061386,0.32825879708938616
6,5,173.10410943511067,1.0
1,0,105.43832258254855,0.09456167741745146
3,0,122.59146670459236,0.4774085332954077
3,2,139.94129387051402,1.0
3,2,173.8231901000939,1.0
5,4,12.010925534312683,1.0
1,0,11.79573067397745,0.18820426932602255
6,5,52.89090882039669,1.0
5,4,42.341633406449446,1.0
1,1,108.19814600891719,0.3918018539910828
1,0,123.12331618239826,0.07687668381760177
4,0,180.06748130833478,0.6199325186916652
4,2,49.470499607180265,1.0
1,1,149.55303071996403,0.35044696928003594
4,1,57.01757667942414,1.0
3,2,48.958306147377144,1.0
2,1,31.605619399779453,0.6683943806002205
3,3,14.246137150341532,1.0
2,2,176.31126044271002,0.8236887395572899
2,2,156.504304391476,0.843495695608524
5,5,183.26428889931708,1.0
4,3,82.2723303404695,1.0
3,1,96.63188598232665,0.8033681140176735
6,1,159.44688285769598,1.0
6,6,12.142712991717788,1.0
5,4,155.10207422736818,1.0
3,3,48.30799264832763,1.0
5,1,80.16695494777184,1.0
2,0,189.29070105412953,0.21070929894587048
4,2,38.61050706931409,1.0
6,5,156.68532438008646,1.0
4,4,158.0747926452267,1.0
5,3,184.15872071593174,1.0
1,0,112.95728153112215,0.08704271846887786
4,1,141.54045129181475,0.9584595487081853
5,4,27.523004332219912,1.0
5,5,185.25195276963436,1.0
3,0,14.511753937115195,0.5854882460628849
1,1,74.55761261084932,0.4254423873891507
3,1,28.261375455972708,0.8717386245440274
3,2,68.09264802765492,1.0
2,1,135.20270538445425,0.5647972946155457
1,0,54.451109253904626,0.1455488907460954
2,1,84.9925246148741,0.6150074753851258
4,2,149.12616829321075,1.0
4,2,86.0488118496821,1.0
3,1,21.89736588147404,0.8781026341185261
1,0,43.77626393793565,0.15622373606206436
4,0,168.68938339541893,0.6313106166045811
2,0,110.6765442844171,0.28932345571558293
2,1,49.482988701798114,0.6505170112982018
5,1,174.9092223246637,1.0
5,3,168.85833663209198,1.0
2,2,64.12070414493829,0.9358792958550617
2,2,48.78360090592201,0.951216399094078
5,2,167.22257511180254,1.0
4,1,189.36490098611443,0.9106350990138856
6,4,19.80861065249296,1.0
2,0,110.05352738370331,0.2899464726162967
1,0,92.87485735092999,0.10712514264907003
6,0,86.00661839690675,1.0
6,1,23.155907379902377,1.0
3,3,177.7713856181362,1.0
3,3,138.33549670535558,1.0
4,1,194.16173807146282,0.9058382619285372
4,4,70.08085627149703,1.0
6,5,83.53251632769819,1.0
2,0,56.476957992915175,0.34352304200708483
2,1,68.74565287313796,0.631254347126862
4,0,62.549285458641286,0.7374507145413588
3,2,116.64748534923534,1.0
2,1,24.61054022065685,0.6753894597793431
1,1,100.02607416765971,0.39997392583234026
2,0,135.96963311133737,0.26403036688866266
5,5,126.94774920493012,1.0
5,0,41.21759136658274,0.9587824086334172
2,0,161.4263696010796,0.2385736303989204
4,3,127.28643777935785,1.0
5,2,73.76940150913771,1.0
4,3,106.79445549469455,1.0
6,3,77.19678313018213,1.0
3,2,54.976482782198715,1.0
4,3,81.68868110069413,1.0
4,2,29.309948722897513,1.0
5,5,116.92727962536566,1.0
6,1,133.5811375239985,1.0
1,0,124.31851629760642,0.07568148370239358
6,3,68.33674509281497,1.0
1,1,29.27637977254751,0.4707236202274525
5,0,94.37722900535127,0.9056227709946487
3,2,173.28896897748237,1.0
5,3,44.245076125481326,1.0
4,0,77.27474503671586,0.7227252549632842
4,0,52.922038079338144,0.7470779619206619
4,2,56.51850843146958,1.0
4,0,175.97820878542467,0.6240217912145753
2,1,43.019413575536625,0.6569805864244633
2,2,117.74659182397936,0.8822534081760206
6,0,36.143545239615285,1.0
5,5,178.5986764880164,1.0
2,1,140.43516020391328,0.5595648397960866
2,0,180.56082072262723,0.21943917927737278
2,0,168.37275635988522,0.23162724364011478
4,2,168.80876067454312,1.0
5,4,198.52081804474298,1.0
2,0,101.2671852472175,0.2987328147527825
4,0,77.74812555119047,0.7222518744488096
1,1,102.41612613106834,0.3975838738689317
5,3,110.4314083952438,1.0
3,3,110.37676611316726,1.0
4,0,90.18860532319474,0.7098113946768053
5,5,136.23353309725974,1.0
3,3,94.33853250645647,1.0
3,1,28.60209369909649,0.8713979063009036
3,3,60.03328287320452,1.0
6,4,165.51765419495376,1.0
1,1,53.984927117252376,0.4460150728827476
3,2,76.55889379494478,1.0
2,0,166.0896759100512,0.23391032408994883
6,5,51.07179585569704,1.0
6,1,57.50790561965938,1.0
6,2,100.93356485840219,1.0
1,1,34.05820557047681,0.4659417944295232
6,6,31.53933145279521,1.0
5,0,146.04774105156093,0.8539522589484391
2,2,68.75792322145466,0.9312420767785453
3,0,74.23243760697376,0.5257675623930264
2,1,142.67555901364864,0.5573244409863514
2,2,37.288203282502366,0.9627117967174976
1,1,90.3163632031327,0.4096836367968673
4,2,28.475392266563496,1.0
3,1,172.48677024613465,0.7275132297538655
6,3,165.23505974539415,1.0
3,0,87.93811750065919,0.5120618824993409
1,0,107.29476401516098,0.09270523598483903
3,3,121.5058976489242,1.0
3,0,61.13713583239474,0.5388628641676053
6,4,65.69907813182883,1.0
5,3,153.9191762221464,1.0
6,5,188.71523174415705,1.0
3,2,38.450492721797396,1.0
6,4,135.66999917784113,1.0
3,0,78.49095939403992,0.5215090406059602
6,6,104.87766486500743,1.0
5,1,66.8376597694475,1.0
3,3,161.8998071814499,1.0
3,1,92.82411659137401,0.8071758834086261
5,1,112.68952101121621,1.0
6,2,194.15037386419453,1.0
5,0,59.67329599294456,0.9403267040070554
6,5,190.1746259393267,1.0
5,2,28.295297812491935,1.0
3,1,151.67806504761893,0.7483219349523812
1,0,117.90797342371339,0.08209202657628661
5,0,112.57097715509508,0.8874290228449049
2,0,64.5987965294403,0.3354012034705597
3,2,54.91451692620374,1.0
3,2,164.96890388802203,1.0
6,5,134.9166208591314,1.0
5,4,127.29346901939552,1.0
6,0,155.17970294466477,1.0
5,2,81.81328991487226,1.0
4,2,71.1265711387141,1.0
1,1,152.17954591280983,0.3478204540871902
3,3,192.48955727844057,1.0
4,4,181.69272957715066,1.0
5,5,152.77074718717452,1.0
4,2,192.6644818709062,1.0
4,1,180.17625501865044,0.9198237449813497
6,4,111.57501708131457,1.0
3,1,139.58321085154788,0.7604167891484522
6,5,30.453095836720088,1.0
5,3,142.2962479099816,1.0
3,2,155.6557337170351,1.0
6,3,43.860610505747445,1.0
3,3,197.33452580054234,1.0
3,2,37.82417119053528,1.0
1,1,28.971567256399062,0.47102843274360096
3,3,165.24470213662684,1.0
6,2,17.805065929256976,1.0
4,4,87.62604650405139,1.0
1,0,46.82472237888068,0.15317527762111932
5,3,64.9260325736337,1.0
5,2,188.66749038645156,1.0
3,2,174.3448393291434,1.0
2,0,67.49032643388202,0.332509673566118
2,2,179.8452760196857,0.8201547239803143
2,1,26.656292951313894,0.6733437070486861
1,0,178.4215068898212,0.021578493110178815
1,0,151.09362019594803,0.048906379804051964
1,0,129.275380361156,0.070724619638844
3,0,188.48379536462244,0.41151620463537764
1,1,66.65277974491869,0.4333472202550813
6,4,28.29658731835317,1.0
1,1,143.24713345815235,0.3567528665418477
5,1,111.11513194779344,1.0
4,0,120.25209540859699,0.679747904591403
5,1,17.544815727476713,1.0
2,2,106.44765052484858,0.8935523494751514
4,1,125.30918390185629,0.9746908160981438
3,0,149.05002546634873,0.4509499745336514
1,0,151.53242454433953,0.04846757545566047
5,0,124.77434137202951,0.8752256586279705
3,1,16.404586812164855,0.8835954131878353
5,0,38.699695474708264,0.9613003045252917
1,0,168.24536532095706,0.03175463467904294
3,0,177.6460573750776,0.4223539426249225
3,1,131.84415195061234,0.7681558480493877
5,5,168.97335634063126,1.0
2,2,151.5057509307598,0.8484942490692402
3,1,114.95858938454793,0.7850414106154522
5,3,73.80018345175768,1.0
5,3,129.34457551952582,1.0
6,3,53.34573088304588,1.0
3,2,99.53011739768472,1.0
2,1,82.92701838786687,0.6170729816121331
1,0,98.073570898087,0.101926429101913
6,5,20.51882442057617,1.0
4,4,192.2212322199155,1.0
6,2,118.23180895972173,1.0
4,0,32.31274205209205,0.767687257947908
4,2,19.526100960720576,1.0
5,0,166.296194418595,0.833703805581405
6,6,14.832260746704556,1.0
3,2,56.00351732310386,1.0
5,3,151.96439789009972,1.0
1,1,197.87790216321253,0.30212209783678745
4,4,181.56403785666743,1.0
4,3,198.39131780200876,1.0
2,0,28.20605218870362,0.3717939478112964
5,4,58.38751098241632,1.0
1,1,97.83684386357427,0.4021631561364257
5,1,190.62759097676883,1.0
4,1,196.62552028393642,0.9033744797160637
4,2,196.03324623420104,1.0
2,2,84.48849667217789,0.915511503327822
1,1,61.23672139953694,0.43876327860046305
5,2,83.06090642014375,1.0
5,3,182.61867324992772,1.0
4,1,158.03409169399777,0.9419659083060024
1,1,109.73922447609046,0.39026077552390953
2,2,119.94868510671863,0.8800513148932814
4,3,71.71183268103955,1.0
5,3,64.13991038404697,1.0
3,3,195.76255481779216,1.0
5,4,184.61572201053457,1.0
5,2,58.51815852781417,1.0
6,2,114.07214063812589,1.0
5,3,36.38718361157997,1.0
6,1,136.17463066406685,1.0
6,1,17.986940948094276,1.0
5,5,173.55985111611022,1.0
5,2,148.08289032061052,1.0
5,3,101.4814827971765,1.0
6,2,26.9386444542367,1.0
5,1,23.984174201011292,1.0
2,2,146.5455241809934,0.8534544758190066
3,2,91.94547281148857,1.0
6,6,88.40385856591116,1.0
1,0,69.1938705950559,0.13080612940494413
6,6,72.56220646369053,1.0
